"National Center for Education Statistics ",,,,,,,,,,,,,,,,,,,,,,,,,
"National Center for Education Statistics",,,,,,,,,,,,,,,,,,,,,,,,,
"CCD public school data 2010-2011, 2011-2012 school years",,,,,,,,,,,,,,,,,,,,,,,,,
"The file contains (1618) records based on your search.",,,,,,,,,,,,,,,,,,,,,,,,,
"NOTES:
* denotes a column with data from 2010-2011
[ † ] indicates that the data are not applicable. For example, the enrollment and staff characteristics for schools that opened in the 2011-2012 school year will not be available until the full 2011-2012 file is released.
10063000276,35,100630,10,5,8,"CENTRE MIDDLE SCH","CHEROKEE COUNTY","CHEROKEE COUNTY","350 E MAIN ST","CENTRE","AL",35960,1521,2569275656,42,"Rural: Distant","†","No","Yes","Yes",521,30.95,16.8,287,49
10036000095,40,100360,4,"KG",4,"CENTREVILLE ELEM SCH","BIBB COUNTY","BIBB COUNTY","1621 MONTGOMERY HWY","CENTREVILLE","AL",35042,1509,2059269861,41,"Rural: Fringe","†","No","Yes","Yes",592,44,13.5,349,46
10237000964,750,102370,49,9,12,"CF VIGOR HIGH SCH","MOBILE COUNTY","MOBILE COUNTY","913 N. WILSON AVE.","PRICHARD","AL",36610,2348,2512213045,21,"Suburb: Large","†","No","Yes","Yes",845,48.75,17.3,692,24
10192000695,170,101920,37,"KG",5,"CHALKVILLE ELEM SCH","JEFFERSON COUNTY","JEFFERSON COUNTY","940 CHALKVILLE SCHOOL RD","BIRMINGHAM","AL",35215,4038,2053792950,21,"Suburb: Large","†","No","Yes","Yes",1174,88.8,13.2,682,74
10180001773,34,101800,159,"KG",5,"CHALLENGER ELEM SCH","HUNTSVILLE CITY","MADISON COUNTY","13555 CHANEY THOMPSON RD","HUNTSVILLE","AL",35803,3940,2564287060,12,"City: Midsize","†","No","No","†",522,34.3,15.2,132,19
10180001774,37,101800,159,6,8,"CHALLENGER MIDDLE SCH","HUNTSVILLE CITY","MADISON COUNTY","13555 CHANEY THOMPSON RD","HUNTSVILLE","AL",35803,3940,2564287620,12,"City: Midsize","†","No","No","†",548,41.7,13.1,123,27
10060000738,6000,100600,9,8,12,"CHAMBERS CO CAREER TECH CTR","CHAMBERS COUNTY","CHAMBERS COUNTY","P O BOX 318","LAFAYETTE","AL",36862,,3348648863,42,"Rural: Distant","†","No","†","†","†",0,"†","†","†"
10180000622,40,101800,159,"PK",5,"CHAPMAN ELEM SCH","HUNTSVILLE CITY","MADISON COUNTY","2006 REUBEN DR","HUNTSVILLE","AL",35811,2223,2564287080,12,"City: Midsize","†","No","No","†",286,21.5,13.3,122,20
10180001527,50,101800,159,6,8,"CHAPMAN MIDDLE SCH","HUNTSVILLE CITY","MADISON COUNTY","2006 REUBEN DR NE","HUNTSVILLE","AL",35811,2223,2564287640,12,"City: Midsize","†","No","Yes","Yes",323,27.3,11.8,270,26
10039000107,50,100390,114,"KG",5,"CHARLES A BROWN ELEM SCH","BIRMINGHAM CITY","JEFFERSON COUNTY","4811 COURT J","BIRMINGHAM","AL",35208,1720,2052311190,12,"City: Midsize","†","No","Yes","Yes",306,19,16.1,193,15
10033000084,65,100330,113,"PK",6,"CHARLES F HARD ELEM SCH","BESSEMER CITY","JEFFERSON COUNTY","2801 ARLINGTON AVE","BESSEMER","AL",35020,3624,2054323300,21,"Suburb: Large","†","No","Yes","Yes",392,29.45,13.3,365,7
10333001602,10,103330,199,9,12,"CHARLES HENDERSON HIGH SCH","TROY CITY","PIKE COUNTY","P O BOX 1006","TROY","AL",36081,1006,3345663510,33,"Town: Remote","†","No","No","†",578,35,16.5,274,33
10333001603,15,103330,199,6,8,"CHARLES HENDERSON MIDDLE","TROY CITY","PIKE COUNTY","P O BOX 925","TROY","AL",36081,925,3345665770,33,"Town: Remote","†","No","Yes","Yes",525,41,12.8,281,32
10318001211,30,103180,61,6,8,"CHARLES R DREW MIDDLE SCH","TALLADEGA COUNTY","TALLADEGA COUNTY","78975 AL HWY. 77","LINCOLN","AL",35096,5346,2563155280,42,"Rural: Distant","†","No","Yes","Yes",401,36.32,11,248,29
10348001333,10,103480,65,"KG",4,"CHATOM ELEM SCH","WASHINGTON COUNTY","WASHINGTON COUNTY","P O BOX 1209","CHATOM","AL",36518,1209,2518472946,43,"Rural: Remote","†","No","Yes","Yes",344,30.04,11.5,178,27
10303002189,26,103030,59,"†","†","CHELSEA ELEMENTARY SCH","SHELBY COUNTY","†","1000 HORNET PARKWAY","CHELSEA","AL",35043,,2056827000,"†","N","†","†","†","†","†","†","†","†","†"
10303001171,20,103030,59,9,12,"CHELSEA HIGH SCH","SHELBY COUNTY","SHELBY COUNTY","P O BOX 639","CHELSEA","AL",35043,639,2056827200,41,"Rural: Fringe","†","No","No","†",960,56.47,17,101,19
10303001814,25,103030,59,4,5,"CHELSEA INTERMEDIATE SCH","SHELBY COUNTY","SHELBY COUNTY","2315 HIGHWAY 39","CHELSEA","AL",35043,560,2056827220,41,"Rural: Fringe","†","No","No","†",652,34.76,18.8,101,19
10303000031,23,103030,59,6,8,"CHELSEA MIDDLE SCH","SHELBY COUNTY","SHELBY COUNTY","2321 HIGHWAY 39","CHELSEA","AL",35043,600,2056827210,41,"Rural: Fringe","†","No","No","†",874,58.74,14.9,107,22
10303001822,200,103030,59,"KG",3,"CHELSEA PK ELEM SCH","SHELBY COUNTY","SHELBY COUNTY","9000 CHELSEA PARK TRAIL","CHELSEA","AL",35043,,2056826700,42,"Rural: Distant","†","No","No","†",778,55.6,14,129,27
10249001054,20,102490,175,"KG",6,"CHEROKEE BEND ELEM SCH","MOUNTAIN BROOK CITY","JEFFERSON COUNTY","4400 FAIR OAKS DR","MOUNTAIN BROOK","AL",35213,3308,2058713595,21,"Suburb: Large","†","No","No","†",538,43,12.5,0,0
10063000741,6000,100630,10,7,12,"CHEROKEE CO CAREER & TECH CTR","CHEROKEE COUNTY","CHEROKEE COUNTY","600 BAY SPRINGS RD","CENTRE","AL",35960,,2569275351,42,"Rural: Distant","†","No","†","†","†",0,"†","†","†"
10063000278,50,100630,10,9,12,"CHEROKEE CO HIGH SCH","CHEROKEE COUNTY","CHEROKEE COUNTY","910 WARRIOR DR","CENTRE","AL",35960,1042,2569273625,42,"Rural: Distant","†","No","Yes","Yes",426,31.15,13.7,166,45
10084000331,40,100840,17,"PK",6,"CHEROKEE ELEM SCH","COLBERT COUNTY","COLBERT COUNTY","1305 N PIKE","CHEROKEE","AL",35616,7028,2563596422,42,"Rural: Distant","†","No","Yes","Yes",361,25.5,14.2,201,37
10169000580,20,101690,154,3,5,"CHEROKEE ELEM SCH","GUNTERSVILLE CITY","MARSHALL COUNTY","3300 HIGHWAY 79 S","GUNTERSVILLE","AL",35976,2706,2565823908,41,"Rural: Fringe","†","No","Yes","Yes",463,25.18,18.4,184,23
10084000333,60,100840,17,7,12,"CHEROKEE HIGH SCH","COLBERT COUNTY","COLBERT COUNTY","850 HIGH SCHOOL DR","CHEROKEE","AL",35616,7010,2563594434,42,"Rural: Distant","†","No","No","†",313,25,12.5,172,23
10084000332,50,100840,17,5,9,"CHEROKEE MIDDLE SCH","COLBERT COUNTY","COLBERT COUNTY","4595 OLD LEE HWY","CHEROKEE","AL",35616,5515,2563596432,42,"Rural: Distant","†","No","†","†","†",0,"†","†","†"
10117001786,25,101170,127,"PK",5,"CHESTNUT GROVE ELEM SCH","DECATUR CITY","MORGAN COUNTY","3205 CEDARHURST DR SW","DECATUR","AL",35603,3127,2565523092,13,"City: Small","†","No","No","†","†",36.5,"†","†","†"
10237000905,180,102370,49,"KG",4,"CHICKASAW SCH OF MATHEMATICS AND SCIENCE","MOBILE COUNTY","MOBILE COUNTY","201 N CRAFT HWY","CHICKASAW","AL",36611,1307,2512211105,21,"Suburb: Large","†","Yes","Yes","Yes",322,17.4,18.5,168,34
10123001873,4999,101230,130,"PK",12,"CHILD COUNT ONLY","DOTHAN CITY","HOUSTON COUNTY","500 DUSY ST","DOTHAN","AL",36301,,3347931397,13,"City: Small","†","No","†","†","†",0,"†","†","†"
10297001872,4999,102970,191,1,12,"CHILD COUNT ONLY","SELMA CITY","DALLAS COUNTY","P O BOX 350","SELMA","AL",36702,,3348741613,33,"Town: Remote","†","No","†","†","†",0,"†","†","†"
10017602108,4096,100176,640,"†","†","CHILDERSBURG BOOT CAMP","ALABAMA CORRECTIONAL FACILITIES","TALLADEGA COUNTY","P.O. BOX 368","CHILDERSBURG","AL",35044,,2563783821,32,"Town: Distant","†","–","†","†","†",0,"†","†","†"
10318001212,40,103180,61,"KG",4,"CHILDERSBURG ELEM SCH","TALLADEGA COUNTY","TALLADEGA COUNTY","235 PINECREST DRIVE","CHILDERSBURG","AL",35044,1047,2563155525,32,"Town: Distant","†","No","Yes","Yes",244,19.3,12.6,190,15
10318001213,50,103180,61,9,12,"CHILDERSBURG HIGH SCH","TALLADEGA COUNTY","TALLADEGA COUNTY","122 FAY S PERRY DR","CHILDERSBURG","AL",35044,1741,2563155477,41,"Rural: Fringe","†","No","No","†",487,31.24,15.6,310,29
10318001756,51,103180,61,5,8,"CHILDERSBURG MIDDLE SCH","TALLADEGA COUNTY","TALLADEGA COUNTY","800 4TH ST SE","CHILDERSBURG","AL",35044,1734,2563155505,41,"Rural: Fringe","†","No","Yes","Yes",543,37.44,14.5,386,35
10243001691,150,102430,51,"PK",12,"CHILDRENS CTR","MONTGOMERY COUNTY","MONTGOMERY COUNTY","310 MADISON TERR","MONTGOMERY","AL",36107,1599,3342624850,12,"City: Midsize","†","No","No","†",105,"–","†",70,3
10066002190,120,100660,11,"†","†","CHILTON CO ALTERNATIVE SCH","CHILTON COUNTY","†","835 TEMPLE ROAD","CLANTON","AL",35045,,2052800045,"†","N","†","†","†","†","†","†","†","†","†"
10066001491,10,100660,11,9,12,"CHILTON CO HIGH SCH","CHILTON COUNTY","CHILTON COUNTY","1214 7TH ST S","CLANTON","AL",35045,3724,2052802710,41,"Rural: Fringe","†","No","No","†",800,46.89,17.1,364,36
10243001001,170,102430,51,"KG",6,"CHISHOLM ELEM SCH","MONTGOMERY COUNTY","MONTGOMERY COUNTY","307 E VANDIVER BLVD","MONTGOMERY","AL",36110,1800,3342693643,12,"City: Midsize","†","No","Yes","Yes",766,45,17,715,19
10069001561,25,100690,12,"KG",6,"CHOCTAW CO ELEMENTARY","CHOCTAW COUNTY","CHOCTAW COUNTY","201 TOM ORR DRIVE","BUTLER","AL",36904,,2054593520,43,"Rural: Remote","†","No","Yes","Yes",512,32,16,399,39
10069000291,20,100690,12,7,12,"CHOCTAW CO HIGH SCH","CHOCTAW COUNTY","CHOCTAW COUNTY","277 TOM ORR DRIVE","BUTLER","AL",36904,2635,2054592139,43,"Rural: Remote","†","No","Yes","Yes",412,25.5,16.2,307,23
10039000113,130,100390,114,"KG",8,"CHRISTIAN ALT SCH","BIRMINGHAM CITY","JEFFERSON COUNTY","725 MOUNTAIN DR","BIRMINGHAM","AL",35206,1743,2052315250,12,"City: Midsize","†","No","No","†",584,36,16.2,288,60
10237000906,190,102370,49,9,12,"CITRONELLE HIGH SCH","MOBILE COUNTY","MOBILE COUNTY","19325 ROWE ST","CITRONELLE","AL",36522,97,2512213444,42,"Rural: Distant","†","No","Yes","Yes",802,47.26,17,490,46
10039001270,145,100390,114,7,9,"CITY ELEM","BIRMINGHAM CITY","JEFFERSON COUNTY","P O BOX 10007","BIRMINGHAM","AL",35202,7,2058080001,12,"City: Midsize","†","No","†","†","†",0,"†","†","†"
10039001281,147,100390,114,8,12,"CITY HIGH SCH","BIRMINGHAM CITY","JEFFERSON COUNTY","P O BOX 10007","BIRMINGHAM","AL",35202,7,2058080001,12,"City: Midsize","†","No","†","†","†",0,"†","†","†"
10237000954,650,102370,49,6,8,"CL SCARBOROUGH MIDDLE SCH","MOBILE COUNTY","MOBILE COUNTY","1800 PHILLIPS LN","MOBILE","AL",36618,1832,2512212323,12,"City: Midsize","†","No","Yes","Yes",491,41.5,11.8,418,22
10066000286,20,100660,11,"PK",2,"CLANTON ELEM SCH","CHILTON COUNTY","CHILTON COUNTY","1000 CLOVERLEAF DR","CLANTON","AL",35045,3730,2052802730,41,"Rural: Fringe","†","No","Yes","Yes",817,66.75,12.2,421,53
10066001431,30,100660,11,3,5,"CLANTON INTERMEDIATE SCH","CHILTON COUNTY","CHILTON COUNTY","825 TEMPLE ROAD","CLANTON","AL",35045,,2052802790,41,"Rural: Fringe","†","No","Yes","Yes",731,40.34,18.1,412,53
10066000287,50,100660,11,6,8,"CLANTON MIDDLE SCH","CHILTON COUNTY","CHILTON COUNTY","835 TEMPLE ROAD","CLANTON","AL",35045,3599,2052802750,41,"Rural: Fringe","†","No","Yes","Yes",631,56.24,11.2,332,34
10297001151,30,102970,191,"PK",5,"CLARK ELEM SCH","SELMA CITY","DALLAS COUNTY","405 LAWRENCE ST","SELMA","AL",36701,3843,3348741630,33,"Town: Remote","†","No","Yes","Yes",358,22.68,15.8,293,7
10072000298,10,100720,13,9,12,"CLARKE CO HIGH SCH","CLARKE COUNTY","CLARKE COUNTY","BOX 937","GROVE HILL","AL",36451,937,3342753368,43,"Rural: Remote","†","No","No","†",388,26.75,14.5,255,31
10075000311,40,100750,14,7,12,"CLAY CO HIGH SCH","CLAY COUNTY","CLAY COUNTY","220 3RD ST SW","ASHLAND","AL",36251,4906,2563547510,42,"Rural: Distant","†","No","No","†",551,27.5,20,249,75
10075002184,50,100750,14,"†","†","CLAY CO HIGH SCH","CLAY COUNTY","†","1001 TAYLOR ROAD","LINEVILLE","AL",36266,,2563545414,"†","N","†","†","†","†","†","†","†","†","†"
10075002183,55,100750,14,"†","†","CLAY CO JUNIOR HIGH SCH","CLAY COUNTY","†","1001 TAYLOR ROAD","LINEVILLE","AL",36266,,2563545414,"†","N","†","†","†","†","†","†","†","†","†"
10192000696,180,101920,37,"KG",5,"CLAY ELEM SCH","JEFFERSON COUNTY","JEFFERSON COUNTY","P O BOX 127","CLAY","AL",35048,,2053793000,21,"Suburb: Large","†","No","No","†",677,47,14.4,164,33
10192000469,185,101920,37,9,12,"CLAY-CHALKVILLE HIGH SCH","JEFFERSON COUNTY","JEFFERSON COUNTY","6623 ROE CHANDLER RD","PINSON","AL",35126,3043,2053793050,21,"Suburb: Large","†","No","No","†",1311,82.74,15.8,414,68
10192000472,190,101920,37,6,8,"CLAY-CHALKVILLE MIDDLE SCH","JEFFERSON COUNTY","JEFFERSON COUNTY","6700 TRUSSVILLE-CLAY RD","TRUSSVILLE","AL",35173,,2053793100,21,"Suburb: Large","†","No","No","†",1052,79,13.3,410,71
10000600876,70,100006,48,"PK",8,"CLAYSVILLE JR HIGH SCH","MARSHALL COUNTY","MARSHALL COUNTY","140 CLAYSVILLE SCHOOL RD","GUNTERSVILLE","AL",35976,8454,2565824444,42,"Rural: Distant","†","No","Yes","Yes",218,21.78,10,97,25
10078000768,6000,100780,15,7,12,"CLEBURNE CO CAREER TECH SCH","CLEBURNE COUNTY","CLEBURNE COUNTY","11200 HIGHWAY 46","HEFLIN","AL",36264,,2567482961,42,"Rural: Distant","†","No","†","†","†",0,"†","†","†"
10078000317,10,100780,15,"PK",4,"CLEBURNE CO ELEM SCH","CLEBURNE COUNTY","CLEBURNE COUNTY","584 EVANS BRIDGE RD","HEFLIN","AL",36264,2235,2564632654,42,"Rural: Distant","†","No","Yes","Yes",347,24.18,14.4,173,20
10078000318,20,100780,15,8,12,"CLEBURNE CO HIGH SCH","CLEBURNE COUNTY","CLEBURNE COUNTY","520 EVANS BRIDGE RD","HEFLIN","AL",36264,2235,2564632012,42,"Rural: Distant","†","No","No","†",665,36.19,18.4,339,79
10078001671,15,100780,15,5,7,"CLEBURNE CO MIDDLE SCH","CLEBURNE COUNTY","CLEBURNE COUNTY","661 DUKE DRIVE","HEFLIN","AL",36264,,2564632654,42,"Rural: Distant","†","No","Yes","Yes",263,14.87,17.7,127,29
10210000799,20,102100,42,"KG",12,"CLEMENTS HIGH SCH","LIMESTONE COUNTY","LIMESTONE COUNTY","7730 HIGHWAY 72 W","ATHENS","AL",35611,,2567296564,42,"Rural: Distant","†","No","No","†",610,40.99,14.9,267,25
10042001476,41,100420,5,"KG",6,"CLEVELAND ELEM SCH","BLOUNT COUNTY","BLOUNT COUNTY","115 STADIUM DR","CLEVELAND","AL",35049,3694,2052742223,42,"Rural: Distant","†","No","Yes","Yes",491,34.66,14.2,247,49
10042000206,40,100420,5,7,12,"CLEVELAND HIGH SCH","BLOUNT COUNTY","BLOUNT COUNTY","71 HIGH SCHOOL ST","CLEVELAND","AL",35049,127,2052749915,42,"Rural: Distant","†","No","Yes","Yes",451,25.5,17.7,159,46
10123000444,20,101230,130,"KG",5,"CLOVERDALE ELEM SCH","DOTHAN CITY","HOUSTON COUNTY","303 ROLLINS AVE","DOTHAN","AL",36301,5135,3347941487,13,"City: Small","†","No","Yes","Yes",342,20,17.1,271,20
10201000766,40,102010,39,"PK",9,"CLOVERDALE JR HIGH SCH","LAUDERDALE COUNTY","LAUDERDALE COUNTY","12101 HIGHWAY 157 N","FLORENCE","AL",35633,4533,2567644816,42,"Rural: Distant","†","No","Yes","Yes",194,16.6,11.7,137,8
10009001782,25,100090,105,"KG",5,"COBB ELEM SCH","ANNISTON CITY","CALHOUN COUNTY","1325 COBB AVE","ANNISTON","AL",36201,4473,2562315030,13,"City: Small","†","No","Yes","Yes",172,10,17.2,162,0
10072000300,30,100720,13,"KG",12,"COFFEEVILLE HIGH SCH","CLARKE COUNTY","CLARKE COUNTY","P O BOX 130","COFFEEVILLE","AL",36524,128,2512763227,43,"Rural: Remote","†","No","Yes","Yes",199,20.25,9.8,165,9
10132000473,20,101320,132,1,6,"COL STREET ELEM SCH","ENTERPRISE CITY","COFFEE COUNTY","605 W COLLEGE ST","ENTERPRISE","AL",36330,2899,3343476190,32,"Town: Distant","†","No","Yes","Yes",366,19,19.3,170,18
10084000334,70,100840,17,7,12,"COLBERT CO HIGH SCH","COLBERT COUNTY","COLBERT COUNTY","2200 HIGH SCHOOL ST","LEIGHTON","AL",35646,429,2564468214,42,"Rural: Distant","†","No","No","†",507,32,15.8,288,33
10084001658,75,100840,17,"PK",6,"COLBERT HEIGHTS ELEM SCH","COLBERT COUNTY","COLBERT COUNTY","1551 SUNSET DR","TUSCUMBIA","AL",35674,4848,2563816132,41,"Rural: Fringe","†","No","Yes","Yes",505,33.2,15.2,290,26
10084000335,80,100840,17,7,12,"COLBERT HEIGHTS HIGH SCH","COLBERT COUNTY","COLBERT COUNTY","6825 WOODMONT DR","TUSCUMBIA","AL",35674,,2563837875,41,"Rural: Fringe","†","No","No","†",520,30,17.3,263,45
10102000375,31,101020,22,"KG",6,"COLD SPRINGS ELEM SCH","CULLMAN COUNTY","CULLMAN COUNTY","P O BOX 120","BREMEN","AL",35033,130,2562871247,42,"Rural: Distant","†","No","Yes","Yes",447,33.4,13.4,186,62
10102000374,30,101020,22,7,12,"COLD SPRINGS HIGH SCH","CULLMAN COUNTY","CULLMAN COUNTY","P O BOX 130","BREMEN","AL",35033,130,2562871787,42,"Rural: Distant","†","No","No","†",388,24.92,15.6,166,26
10263502099,70,102635,181,"KG",4,"COLDWATER ELEM SCH","OXFORD CITY","CALHOUN COUNTY","530 TAYLORS CHAPEL ROAD","ANNISTON","AL",36201,,2562413870,41,"Rural: Fringe","†","No","Yes","Yes",406,36.69,11.1,245,29
10294001486,50,102940,190,5,6,"COLLINS ELEM SCH","SCOTTSBORO CITY","JACKSON COUNTY","102 LEGION DR","SCOTTSBORO","AL",35768,,2562182700,32,"Town: Distant","†","No","Yes","Yes",400,26.48,15.1,179,37
10237000919,270,102370,49,"PK",5,"COLLINS-RHODES ELEM SCH","MOBILE COUNTY","MOBILE COUNTY","5110 ST STEPHENS RD","EIGHT MILE","AL",36613,2540,2512211226,21,"Suburb: Large","†","No","Yes","Yes",787,59,13.3,694,14
10339001289,170,103390,63,6,8,"COLLINS-RIVERSIDE MIDDLE SCH","TUSCALOOSA COUNTY","TUSCALOOSA COUNTY","1400 3RD ST","NORTHPORT","AL",35476,5033,2053422680,22,"Suburb: Midsize","†","No","No","†",546,43,12.7,285,30
10114000411,30,101140,25,"KG",12,"COLLINSVILLE HIGH SCH","DEKALB COUNTY","DEKALB COUNTY","P O BOX 269","COLLINSVILLE","AL",35961,269,2565242111,42,"Rural: Distant","†","No","Yes","Yes",740,"–","†",623,39
10000802097,30,100008,169,"KG",6,"COLUMBIA ELEM SCH","MADISON CITY","MADISON COUNTY","667 BALCH ROAD","MADISON","AL",35758,,2564302751,22,"Suburb: Midsize","†","No","No","†",731,50.83,14.4,117,16
10180001651,52,101800,159,9,12,"COLUMBIA HIGH SCHOOL","HUNTSVILLE CITY","MADISON COUNTY","300 EXPLORER BOULEVARD","HUNTSVILLE","AL",35806,,2564287576,41,"Rural: Fringe","†","No","No","†",718,43.35,16.6,257,51
10303001173,40,103030,59,6,8,"COLUMBIANA MIDDLE SCH","SHELBY COUNTY","SHELBY COUNTY","222 JOINERTOWN ROAD","COLUMBIANA","AL",35051,8816,2056826610,42,"Rural: Distant","†","No","No","†",498,46.2,10.8,223,57
10180001373,55,101800,159,7,11,"COMM INTENSIVE TREATMENT YOUTH","HUNTSVILLE CITY","MADISON COUNTY","104 SPACEGATE DRIVE","HUNTSVILLE","AL",35806,,2568521224,41,"Rural: Fringe","†","No","No","†",13,"–","†",8,0
10017302106,5,100173,708,"†","†","COMPASS ACADEMY","COMPASS ACADEMY","CONECUH COUNTY","101 PERRYMAN STREET","EVERGREEN","AL",36401,,3342429700,43,"Rural: Remote","†","–","†","†","†",0,"†","†","†"
10018102116,5027,100181,711,"†","†","COMPASS SCHOOL","COMPASS SCHOOL","ESCAMBIA COUNTY","100 MARTIN LUTHER KING AVENUE","ATMORE","AL",36502,,3342429700,32,"Town: Distant","†","–","†","†","†",0,"†","†","†"
10192000697,200,101920,37,"KG",5,"CONCORD ELEM SCH","JEFFERSON COUNTY","JEFFERSON COUNTY","6015 WARRIOR RIVER RD","BESSEMER","AL",35023,4359,2053793150,21,"Suburb: Large","†","No","No","†",378,23.6,16,110,19
10087000344,10,100870,18,"PK",9,"CONECUH CO JR HIGH SCH","CONECUH COUNTY","CONECUH COUNTY","2347 CLEVELAND AVENUE","CASTLEBERRY","AL",36432,9415,2519665411,43,"Rural: Remote","†","No","Yes","Yes",167,15,11.1,132,7
10009000015,30,100090,105,"PK",5,"CONSTANTINE ELEM SCH","ANNISTON CITY","CALHOUN COUNTY","1200 JOHNSON AVE","ANNISTON","AL",36201,6538,2562315040,13,"City: Small","†","No","Yes","Yes",194,12.9,15,188,0
10237001686,195,102370,49,6,12,"CONTINUOUS LEARNING CTR","MOBILE COUNTY","MOBILE COUNTY","1870 PLEASANT AVE","MOBILE","AL",36617,3282,2512212122,12,"City: Midsize","†","No","No","†",56,"†","†",46,3
10090000798,6000,100900,19,8,12,"COOSA CO SCIENCE & TECH SCH","COOSA COUNTY","COOSA COUNTY","RT 2 BOX 52","ROCKFORD","AL",35136,,2563774678,43,"Rural: Remote","†","No","†","†","†",0,"†","†","†"
10265001569,40,102650,183,"PK",4,"COOSA VALLEY ELEM SCH","PELL CITY","ST. CLAIR COUNTY","3609 MARTIN ST S","CROPWELL","AL",35054,3919,2053387713,41,"Rural: Fringe","†","No","Yes","Yes",322,23.08,14,131,28
10054000169,75,100540,8,6,12,"COOSA VALLEY YOUTH SER","CALHOUN COUNTY","CALHOUN COUNTY","P O BOX 4519","ANNISTON","AL",36204,4519,2562372881,13,"City: Small","†","No","†","†","†",0,"†","†","†"
10129000833,35,101290,26,"PK",2,"COOSADA ELEM SCH","ELMORE COUNTY","ELMORE COUNTY","5260 AIRPORT ROAD","MILLBROOK","AL",36054,,3342850273,41,"Rural: Fringe","†","No","Yes","Yes",958,72,13.3,424,68
10132000474,30,101320,132,7,7,"COPPINVILLE SCH","ENTERPRISE CITY","COFFEE COUNTY","301 S OUIDA","ENTERPRISE","AL",36330,3923,3343472215,32,"Town: Distant","†","No","No","†",543,30.5,17.8,173,35
10237000924,340,102370,49,"KG",5,"CORA CASTLEN ELEM","MOBILE COUNTY","MOBILE COUNTY","9960 SCHOOL HOUSE RD","GRAND BAY","AL",36541,276,2518656733,31,"Town: Fringe","†","No","Yes","Yes",487,34.04,14.3,260,23
10345001307,40,103450,64,"PK",4,"CORDOVA ELEM SCH","WALKER COUNTY","WALKER COUNTY","35 NORTH ST","CORDOVA","AL",35550,1238,2054837666,42,"Rural: Distant","†","No","Yes","Yes",379,24.66,15.4,194,37
10345001308,50,103450,64,9,12,"CORDOVA HIGH SCH","WALKER COUNTY","WALKER COUNTY","P.O. BOX 336","CORDOVA","AL",35550,1103,2054837404,42,"Rural: Distant","†","No","No","†",402,22.55,17.8,178,38
10001200884,80,100012,115,2,3,"CORLEY ELEM SCH","BOAZ CITY","MARSHALL COUNTY","505 MOUNT VERNON RD","BOAZ","AL",35957,3159,2565933254,32,"Town: Distant","†","No","Yes","Yes",333,24.03,13.9,190,25
10192000698,210,101920,37,9,12,"CORNER HIGH SCH","JEFFERSON COUNTY","JEFFERSON COUNTY","4301 WARRIOR JASPER RD","DORA","AL",35062,3041,2053793200,42,"Rural: Distant","†","No","No","†",513,38.28,13.4,106,30
10192002174,211,101920,37,"†","†","CORNER SCH","JEFFERSON COUNTY","†","10005 CORNER SCHOOL RD","WARRIOR","AL",35180,,2053793200,"†","N","†","†","†","†","†","†","†","†","†"
10248001041,10,102480,52,"PK",8,"COTACO SCH","MORGAN COUNTY","MORGAN COUNTY","100 COTACO SCHOOL RD","SOMERVILLE","AL",35670,5329,2567788154,42,"Rural: Distant","†","No","Yes","Yes",517,47,11,238,42
10339001276,50,103390,63,"KG",5,"COTTONDALE ELEM SCH","TUSCALOOSA COUNTY","TUSCALOOSA COUNTY","2301 COTTONDALE LN","COTTONDALE","AL",35453,3313,2053422642,22,"Suburb: Midsize","†","No","Yes","Yes",414,32.75,12.6,251,31
10177000612,20,101770,35,"KG",12,"COTTONWOOD HIGH SCH","HOUSTON COUNTY","HOUSTON COUNTY","663 HOUSTON ST","COTTONWOOD","AL",36320,4213,3346912587,42,"Rural: Distant","†","No","Yes","Yes",738,47,15.7,468,52
10039000115,150,100390,114,"PK",6,"COUNCILL ELEM SCH","BIRMINGHAM CITY","JEFFERSON COUNTY","1400 AVE M","BIRMINGHAM","AL",35218,1231,2052316190,12,"City: Midsize","†","No","Yes","Yes",323,22,14.7,205,10
10321001857,25,103210,62,5,7,"COUNCILL MIDDLE SCH","TALLAPOOSA COUNTY","TALLAPOOSA COUNTY","254 LEACH ST","DADEVILLE","AL",36853,,2568252846,42,"Rural: Distant","†","No","Yes","Yes",292,22.25,13.1,188,22
10303001815,43,103030,59,"KG",3,"CREEK VIEW ELEM SCH","SHELBY COUNTY","SHELBY COUNTY","8568 HIGHWAY 17","MAYLENE","AL",35114,5869,2056825730,21,"Suburb: Large","†","No","No","†",984,70,14.1,282,51
10210001454,25,102100,42,"KG",5,"CREEKSIDE ELEM SCH","LIMESTONE COUNTY","LIMESTONE COUNTY","16049 SANDERSON RD","HARVEST","AL",35749,,2562168702,41,"Rural: Fringe","†","No","No","†",994,62,16,224,42
10096000801,6010,100960,21,7,12,"CRENSHAW CO AREA VOC","CRENSHAW COUNTY","CRENSHAW COUNTY","183 VOTEC DR","LUVERNE","AL",36049,,3343353319,43,"Rural: Remote","†","No","†","†","†",0,"†","†","†"
10173000596,10,101730,156,"PK",5,"CRESTLINE ELEM SCH","HARTSELLE CITY","MORGAN COUNTY","600 CRESTLINE DR SW","HARTSELLE","AL",35640,2611,2567739967,31,"Town: Fringe","†","No","Yes","No",587,43.16,13.6,153,42
